"pdf_name","keyword","page_num","line_num","line_text"
"Sample file-1.pdf","Termination","11","7","2.3 Only Clifford Chance will be entitled to terminate this Agreement, without incurring liability or costs of any nature whatsoever, if any of the Conditions have not been satisfied (or waived by Clifford Chance) within 180 days after the Effective Date; however termination shall not affect Clauses 39 (Confidentiality), 39.1, 45 (Further Assurance), 46 (Dispute Resolution) and 47 (Governing Law).  "
"Sample file-1.pdf","Terminate","11","7","2.3 Only Clifford Chance will be entitled to terminate this Agreement, without incurring liability or costs of any nature whatsoever, if any of the Conditions have not been satisfied (or waived by Clifford Chance) within 180 days after the Effective Date; however termination shall not affect Clauses 39 (Confidentiality), 39.1, 45 (Further Assurance), 46 (Dispute Resolution) and 47 (Governing Law).  "
"Sample file-1.pdf","Termination","11","3","1.8 lor termination purposes under this Agreement, the term ""remedy"" or ""remedied"" shall mean, in respect of any breach or default on the part of the Supplier, that the ; Supplier has corrected all technical, procedural and management errors and failures , that led to the breach or default so as to ensure that any similar breach or default is unlikely to occur in the future, that it has restored the affected Service or activity to the agreed level of service and that the Supplier has otherwise remedied that breach or default (but, for clarity, shall not include an obligation to make good any losses of a nature for which the Supplier will not be liable under this Agreement).  "
"Sample file-1.pdf","Termination","11","7","2.3 Only Clifford Chance will be entitled to terminate this Agreement, without incurring liability or costs of any nature whatsoever, if any of the Conditions have not been satisfied (or waived by Clifford Chance) within 180 days after the Effective Date; however termination shall not affect Clauses 39 (Confidentiality), 39.1, 45 (Further Assurance), 46 (Dispute Resolution) and 47 (Governing Law).  "
"Sample file-1.pdf","Limitation","14","2","In particular, but without limitation, the Supplier shall utilise resources used by the Supplier in connection with this Agreement to carry out any additionally chargeable activities that may be requested by Clifford Chance under this Agreement, so as to avoid or minimise additional cost to Clifford Chance: and  6.6.5 in the most cost-effective manner consistent with the required level of quality  : and performance. "
"Sample file-1.pdf","Limitation","14","10","In particular, but without limitation, the Supplier shall ensure that any change to any procedure, system, equipment, process or other thing employed in connection with the provision of the Services or any of the other activities of the Supplier under this Agreement is documented in the Operational Manual.  "
"Sample file-1.pdf","Terminate","16","7","9 4 If any Service Credits become due as a result of the Supplier's failure to meet any of the Service Levels, the payment of those Service Credits will not be Clifford Chance's sole remedy for the Supplier's failure to meet the Service Levels, and Clifford Chance will be entitled to exercise other remedies it may have (including, where appropriate, the right to terminate and/or to claim damages). "
"Sample file-1.pdf","Confidentiality","17","9","Supplier agrees to make disclosures, which are reasonably required in the circumstances, provided that those third parties are subject to adequate confidentiality obligations (which could be those already in existence between the third parties and Clifford Chance).  "
"Sample file-1.pdf","Termination","20","6","16, KNOWLEDGE TRANSFER  | 16.1 To ensure continuity of the Services in the event of a termination of this Agreement or . "
"Sample file-1.pdf","Termination","20","6","16, KNOWLEDGE TRANSFER  | 16.1 To ensure continuity of the Services in the event of a termination of this Agreement or . "
"Sample file-1.pdf","Confidentiality","24","2","19.5 Audits may be carried out specifically for the following reasons, in addition to the general ability of Clifford Chance above to carry out audits (but Clifford Chance will not be required to inform the Supplier of the reason for the audit), namely to:  19.5.1 investigate or identify suspected fraud or material defaults;  19.5.2 enable Clifford Chance to carry out its internal audit function and/or any statutory audit obligations;  19.5.3. verify the accuracy of the Charges and any other amounts payable by Clifford Chance under this Agreement:  19.5.4 verify that the Services are being provided in accordance with this Agreement;  19.5.5 verify that the equipment and facilities used by the Supplier in connection with this Agreement are sufficient to protect the integrity, operational availability, confidentiality, security and (where applicable) anonymity of Clifford Chance's data and confidential information;  19.5.6 verify compliance by the Supplier with all applicable Clifford Chance Policies .  "
"Sample file-1.pdf","Limitation","28","2","In particular, but without limitation, the Supplier shall:  22.4.1 obtain in a timely fashion, and maintain for as long as it is the provider of the Services, all required import, export and use licences, approvals, permits,  _ certifications and authorisations to enable it to deliver the Services and to enable Clifford Chance and the Authorised Users to use and benefit from the Services. "
"Sample file-1.pdf","Termination","30","10","4.4 Notwithstanding anything to the contrary in this Agreement, this Agreement will not “a terminate on the expiry of the Initial Term or any extension, or on expiry of any : notice of termination, but shall continue until all exit management steps have been completed under Schedule 9 (Exit Arrangements), after which it shall terminate. é 2). "
"Sample file-1.pdf","Termination","30","11","CLIFFORD CHANCE TERMINATION RIGHTS ee 25.1 Clifford Chance may terminate this Agreement at any time for convenience, by giving . the Supplier no less than three months' prior written notice. "
"Sample file-1.pdf","Terminate","30","5","If such notice is not given, this Agreement shall, subject to Clause 25.4, terminate at the end of the Initial Term. "
"Sample file-1.pdf","Terminate","30","10","4.4 Notwithstanding anything to the contrary in this Agreement, this Agreement will not “a terminate on the expiry of the Initial Term or any extension, or on expiry of any : notice of termination, but shall continue until all exit management steps have been completed under Schedule 9 (Exit Arrangements), after which it shall terminate. é 2). "
"Sample file-1.pdf","Terminate","30","11","CLIFFORD CHANCE TERMINATION RIGHTS ee 25.1 Clifford Chance may terminate this Agreement at any time for convenience, by giving . the Supplier no less than three months' prior written notice. "
"Sample file-1.pdf","Terminate","30","13","25.2 The Agreement may be terminated by Clifford Chance by notice to the Supplier if: ¥ 25.2.1 the Supplier is in material breach of any obligation under this Agreement and i: (if the breach can be remedied) it fails to remedy the breach within 30 calendar | - days: | & AL | . a | me UK. "
"Sample file-1.pdf","Termination","30","10","4.4 Notwithstanding anything to the contrary in this Agreement, this Agreement will not “a terminate on the expiry of the Initial Term or any extension, or on expiry of any : notice of termination, but shall continue until all exit management steps have been completed under Schedule 9 (Exit Arrangements), after which it shall terminate. é 2). "
"Sample file-1.pdf","Termination","30","11","CLIFFORD CHANCE TERMINATION RIGHTS ee 25.1 Clifford Chance may terminate this Agreement at any time for convenience, by giving . the Supplier no less than three months' prior written notice. "
"Sample file-1.pdf","Confidentiality","32","1","it, such case or proceeding is not dismissed within thirty calendar days thereafter;  25.2.13 the Supplier becomes insolvent or generally fails to pay or admits in writing its inability to pay, its debts as they become due;  25.2.14 the Supplier is subject to a change of control (which for these purposes shall mean that a person gains control either through the majority of the voting rights in the Supplier or attains the ability (whether through voting rights,  oo contractual means or otherwise) to direct the affairs of the Supplier) and, accordingly, the Supplier shall give notice to Clifford Chance of any such change of control as soon as is reasonably practicable after it occurs:  25.2.15 the Supplier is in default of any bank covenants;  25.2.16 the Supplier is in breach of its confidentiality obligations under Clause 39 (Confidentiality);  25.2.17 the Implementation Plan has not been fully implemented within one month after the intended (as reflected in the Implementation Plan) date of final and the Supplier fails to remedy such failure within 30 calendar days of being given notice to do so by Clifford Chance: or  25.2.18 the Supplier takes any action that causes Clifford Chance to suffer material embarrassment, either through the provision of the Services or because of  - Clifford Chance's association with the Supplier.  . "
"Sample file-1.pdf","Termination","32","2","“5.3 For clarity, notice of termination of this Agreement under Clause 25.2 above will not result in the immediate termination of this Agreement but instead Clause 24 (Commencement and Duration) will determine the time of termination of this Agreement. "
"Sample file-1.pdf","Termination","32","3","However, it is agreed that in respect of any termination notice issued under Clause 25.2.7 or 25.2.14, notwithstanding paragraph 5.1 of Schedule 9, the Services shall (at Clifford Chance's direction) either continue to be provided for at lcast one month after that termination notice has been issued or Clifford Chance shall terminate earlier and pay the Supplier the remainder of one month's Charges (calculated at the rates applicable at the time of issue of the termination notice) in lieu.  "
"Sample file-1.pdf","Termination","32","7","SUPPLIER TERMINATION RIGHTS 26.1 Acknowledging the reliance that Clifford Chance will place on the Supplier for the provision of the Services, the Supplier's termination rights will be limited only to those events set out in Clause 26.2 below. "
"Sample file-1.pdf","Terminate","32","3","However, it is agreed that in respect of any termination notice issued under Clause 25.2.7 or 25.2.14, notwithstanding paragraph 5.1 of Schedule 9, the Services shall (at Clifford Chance's direction) either continue to be provided for at lcast one month after that termination notice has been issued or Clifford Chance shall terminate earlier and pay the Supplier the remainder of one month's Charges (calculated at the rates applicable at the time of issue of the termination notice) in lieu.  "
"Sample file-1.pdf","Terminate","32","8","26.2 The Supplier may only terminate this Agreement by written notice to Clifford \- Chance. "
"Sample file-1.pdf","Terminate","32","9","The Supplier's right to terminate may only be exercised if: WN UN 22/9 300-VISA -28 - OFFICE | "
"Sample file-1.pdf","Termination","32","2","“5.3 For clarity, notice of termination of this Agreement under Clause 25.2 above will not result in the immediate termination of this Agreement but instead Clause 24 (Commencement and Duration) will determine the time of termination of this Agreement. "
"Sample file-1.pdf","Termination","32","3","However, it is agreed that in respect of any termination notice issued under Clause 25.2.7 or 25.2.14, notwithstanding paragraph 5.1 of Schedule 9, the Services shall (at Clifford Chance's direction) either continue to be provided for at lcast one month after that termination notice has been issued or Clifford Chance shall terminate earlier and pay the Supplier the remainder of one month's Charges (calculated at the rates applicable at the time of issue of the termination notice) in lieu.  "
"Sample file-1.pdf","Termination","32","7","SUPPLIER TERMINATION RIGHTS 26.1 Acknowledging the reliance that Clifford Chance will place on the Supplier for the provision of the Services, the Supplier's termination rights will be limited only to those events set out in Clause 26.2 below. "
"Sample file-1.pdf","Indemnity","33","10","This will include obligations of confidentiality and Intellectual Property licensing and  A- Indemnity provisions. "
"Sample file-1.pdf","Confidentiality","33","10","This will include obligations of confidentiality and Intellectual Property licensing and  A- Indemnity provisions. "
"Sample file-1.pdf","Intellectual property","33","10","This will include obligations of confidentiality and Intellectual Property licensing and  A- Indemnity provisions. "
"Sample file-1.pdf","Termination","33","5","“6.3 For clarity, notice of termination of this Agreement under Clause 26.2 above will not result in the immediate termination of this Agreement but instead Clause 24 (Commencement and Duration) will determine the time of termination of this Agreement.  "
"Sample file-1.pdf","Termination","33","9","CONSEQUENCES OF TERMINATION  “7.1 The provisions of this Agreement which are, by their nature, intended or expressed to come into force or continue after termination of this Agreement shall do so. "
"Sample file-1.pdf","Terminate","33","2","(1) Charges, properly due and payable under this Agreement, in excess of £20,000 remain unpaid (excluding amounts in respect of which Clifford Chance is excused from paying the same) for at least three months; (ii) payment of such overdue Charges has been requested in writing and notice has been sent to Clifford Chance to the effect that Clifford Chance is in arrears to the relevant extent and that the Supplier intends to terminate this Agreement if payment has not been made within 15 days from the date of that notice; and (11) payment of the undisputed and overdue Charges has not been made within  a that time period, at least to a level which meets the requirement of sub clause 26.2.1(1):  26.2.2. "
"Sample file-1.pdf","Terminate","33","6","“6.4 The Supplier hereby waives all other rights to terminate this Agreement unless to the extent that such waiver is not enforceable under Applicable Law.  "
"Sample file-1.pdf","Terminate","33","7","26.5 ‘The Supplier's waiver of its right to terminate is without prejudice to any right that the Supplier may have to claim damages in appropriate circumstances.  "
"Sample file-1.pdf","Termination","33","5","“6.3 For clarity, notice of termination of this Agreement under Clause 26.2 above will not result in the immediate termination of this Agreement but instead Clause 24 (Commencement and Duration) will determine the time of termination of this Agreement.  "
"Sample file-1.pdf","Termination","33","9","CONSEQUENCES OF TERMINATION  “7.1 The provisions of this Agreement which are, by their nature, intended or expressed to come into force or continue after termination of this Agreement shall do so. "
"Sample file-1.pdf","Confidentiality","34","1","27.2 On termination of this Agreement, each party will return (or at the other party's option destroy) all confidential information which is in its possession and which belongs to the other party (including in the case of the Supplier, any of Clifford Chance's data in the Supplier's possession) at any time at the request of the other party and in any event when the first party no longer requires the use of the same in connection with this Agreement, except that the first party may retain a copy for regulatory and legal reasons to the extent required to do so by any Applicable Law (and the obligations of confidentiality will continue to apply to all retained information). "
"Sample file-1.pdf","Termination","34","1","27.2 On termination of this Agreement, each party will return (or at the other party's option destroy) all confidential information which is in its possession and which belongs to the other party (including in the case of the Supplier, any of Clifford Chance's data in the Supplier's possession) at any time at the request of the other party and in any event when the first party no longer requires the use of the same in connection with this Agreement, except that the first party may retain a copy for regulatory and legal reasons to the extent required to do so by any Applicable Law (and the obligations of confidentiality will continue to apply to all retained information). "
"Sample file-1.pdf","Termination","34","5","HXTT MANAGEMENT  28.1 The Supplier and Clifford Chance shall cooperate in updating and execution of a plan lo manage the termination of service to be prepared by the Supplier complying with Schedule 9 (Exit Arrangements) (the ""Exit Plan"").  "
"Sample file-1.pdf","Termination","34","6","28.2 ‘The Exit Plan shall be activated immediately on: (i) notice of termination of this Agreement; or (ii) the date that is six months prior to the Initial Term or any extension thereof.  "
"Sample file-1.pdf","Termination","34","9","28.5 The Supplier shall, in addition to its specific obligations under this Agreement and the [:xit Plan, and at Clifford Chance's reasonable request at any time during the Term (and not just on termination), provide Clifford Chance with:  28.5.1 any information that it may reasonably require to plan for a possible termination or expiry of this Agreement, including: (a) numbers, job descriptions, salary ranges and bands and other information in respect of Supplier Personnel; (b) equipment, software and systems used in the provision of the Services and other activities that may be affected by such an exit; (c) documents and information that the Supplier is required to maintain under this Agreement; (d) and any other information that Clifford Chance may consider to be relevant to the provision of the Services or other activities under this Agreement, provided that the Supplier shall not provide any information that would be non-compliant with any applicable legal or regulatory  Te requirement; |  * VIN 22 PS SO00-V ESA - 30 - OFFICE "
"Sample file-1.pdf","Termination","34","1","27.2 On termination of this Agreement, each party will return (or at the other party's option destroy) all confidential information which is in its possession and which belongs to the other party (including in the case of the Supplier, any of Clifford Chance's data in the Supplier's possession) at any time at the request of the other party and in any event when the first party no longer requires the use of the same in connection with this Agreement, except that the first party may retain a copy for regulatory and legal reasons to the extent required to do so by any Applicable Law (and the obligations of confidentiality will continue to apply to all retained information). "
"Sample file-1.pdf","Termination","34","5","HXTT MANAGEMENT  28.1 The Supplier and Clifford Chance shall cooperate in updating and execution of a plan lo manage the termination of service to be prepared by the Supplier complying with Schedule 9 (Exit Arrangements) (the ""Exit Plan"").  "
"Sample file-1.pdf","Termination","34","6","28.2 ‘The Exit Plan shall be activated immediately on: (i) notice of termination of this Agreement; or (ii) the date that is six months prior to the Initial Term or any extension thereof.  "
"Sample file-1.pdf","Termination","34","9","28.5 The Supplier shall, in addition to its specific obligations under this Agreement and the [:xit Plan, and at Clifford Chance's reasonable request at any time during the Term (and not just on termination), provide Clifford Chance with:  28.5.1 any information that it may reasonably require to plan for a possible termination or expiry of this Agreement, including: (a) numbers, job descriptions, salary ranges and bands and other information in respect of Supplier Personnel; (b) equipment, software and systems used in the provision of the Services and other activities that may be affected by such an exit; (c) documents and information that the Supplier is required to maintain under this Agreement; (d) and any other information that Clifford Chance may consider to be relevant to the provision of the Services or other activities under this Agreement, provided that the Supplier shall not provide any information that would be non-compliant with any applicable legal or regulatory  Te requirement; |  * VIN 22 PS SO00-V ESA - 30 - OFFICE "
"Sample file-1.pdf","Limitation","36","4","Exclusion of lability  Subject to Clause 31.4 (Exceptions to exclusions and limitations): (1) Clifford Chance  shall not be liable to the Supplier; and (11) the Supplier shall not be liable to Clifford  Chance, in each case whether for negligence, breach of contract, misrepresentation or  otherwise, for indirect or consequential loss.  "
"Sample file-1.pdf","Limitation","36","5","31.3 Limitation of lability  31.3.1 Subject to any express provisions to the contrary in this Agreement (including those set out in Clause 31.4 (Exceptions to exclusions and limitations)), the ageregate liability of the Supplier under or in connection with this Agreement, whether for negligence, breach of contract, misrepresentation or otherwise, shall, in relation to any event and all events preceding that event (taken together), be limited to an amount equal to the Maximum Liability Amount.  | or the avoidance of doubt, this represents an aggregate limitation of liability for all events and not a per-event limitation of liability.  "
"Sample file-1.pdf","Limitation","36","10","31.3.4 Subject to any express provisions to the contrary in this Agreement (including those set out in Clause 31.4 (Exceptions to exclusions and limitations)), the aggregate liability of Clifford Chance under or in connection with this Agreement, whether for negligence, breach of contract, misrepresentation or otherwise, shall, in relation to any event and all events preceding that event (taken together), be limited to an amount equal to the Maximum Liability Amount. "
"Sample file-1.pdf","Limitation","36","11","For the avoidance of doubt, this represents an aggregate limitation of liability for all events and not a per-event limitation of liability.  "
"Sample file-1.pdf","Limitation","36","12","31.3.5 The limitation on liability set out in sub-clause 31.3.4 does not apply to  WA Clifford Chance's obligation to pay the Charges. "
"Sample file-1.pdf","Liabilities","36","2","LIABILITY 31.1 Consequences of termination If Clifford Chance terminates this Agreement, in whole or in part, in exercise of a right arising because of the Supplier's breach of this Agreement, that termination (and losses, liabilities and costs incurred as a direct result of that termination) will be deemed to be a direct result of the default or defaults of the Supplier giving rise to the : termination. "
"Sample file-1.pdf","Termination","36","2","LIABILITY 31.1 Consequences of termination If Clifford Chance terminates this Agreement, in whole or in part, in exercise of a right arising because of the Supplier's breach of this Agreement, that termination (and losses, liabilities and costs incurred as a direct result of that termination) will be deemed to be a direct result of the default or defaults of the Supplier giving rise to the : termination. "
"Sample file-1.pdf","Terminate","36","2","LIABILITY 31.1 Consequences of termination If Clifford Chance terminates this Agreement, in whole or in part, in exercise of a right arising because of the Supplier's breach of this Agreement, that termination (and losses, liabilities and costs incurred as a direct result of that termination) will be deemed to be a direct result of the default or defaults of the Supplier giving rise to the : termination. "
"Sample file-1.pdf","Termination","36","2","LIABILITY 31.1 Consequences of termination If Clifford Chance terminates this Agreement, in whole or in part, in exercise of a right arising because of the Supplier's breach of this Agreement, that termination (and losses, liabilities and costs incurred as a direct result of that termination) will be deemed to be a direct result of the default or defaults of the Supplier giving rise to the : termination. "
"Sample file-1.pdf","Limitation","37","1","31.4 Exceptions to exclusions and limitations  Nothing in this Agreement shall operate to exclude or limit any person's liability for:  31.4.1 death or personal injury resulting from its negligence within the meaning of section I(1) of the Unfair Contract Terms Act 1977: or  31.4.2 breach of its obligations arising from section 12 of the Sale of Goods Act  a 1979: or  31.4.3. breach by it of Clause 21 (Security Requirements), 21.7, 23 (Compliance with Clifford Chance Policies), or 39 (Confidentiality); or  31.4.4 any obligation on it to indemnify any other person under this Agreement; or  31.4.5 tts fraud or the fraud of any of its employees or agents; or  31.4.6 (in the case of the Supplier only) the intentional breach or repudiation by the  Supplier of any of its obligations under this Agreement or wrongful  termination by it of this Agreement or wilful refusal by it to perform or  abandonment of the performance of its obligations under this Agreement; or 31.4.7 any other liability that cannot be excluded or restricted under Applicable Law. "
"Sample file-1.pdf","Confidentiality","37","1","31.4 Exceptions to exclusions and limitations  Nothing in this Agreement shall operate to exclude or limit any person's liability for:  31.4.1 death or personal injury resulting from its negligence within the meaning of section I(1) of the Unfair Contract Terms Act 1977: or  31.4.2 breach of its obligations arising from section 12 of the Sale of Goods Act  a 1979: or  31.4.3. breach by it of Clause 21 (Security Requirements), 21.7, 23 (Compliance with Clifford Chance Policies), or 39 (Confidentiality); or  31.4.4 any obligation on it to indemnify any other person under this Agreement; or  31.4.5 tts fraud or the fraud of any of its employees or agents; or  31.4.6 (in the case of the Supplier only) the intentional breach or repudiation by the  Supplier of any of its obligations under this Agreement or wrongful  termination by it of this Agreement or wilful refusal by it to perform or  abandonment of the performance of its obligations under this Agreement; or 31.4.7 any other liability that cannot be excluded or restricted under Applicable Law. "
"Sample file-1.pdf","Termination","37","1","31.4 Exceptions to exclusions and limitations  Nothing in this Agreement shall operate to exclude or limit any person's liability for:  31.4.1 death or personal injury resulting from its negligence within the meaning of section I(1) of the Unfair Contract Terms Act 1977: or  31.4.2 breach of its obligations arising from section 12 of the Sale of Goods Act  a 1979: or  31.4.3. breach by it of Clause 21 (Security Requirements), 21.7, 23 (Compliance with Clifford Chance Policies), or 39 (Confidentiality); or  31.4.4 any obligation on it to indemnify any other person under this Agreement; or  31.4.5 tts fraud or the fraud of any of its employees or agents; or  31.4.6 (in the case of the Supplier only) the intentional breach or repudiation by the  Supplier of any of its obligations under this Agreement or wrongful  termination by it of this Agreement or wilful refusal by it to perform or  abandonment of the performance of its obligations under this Agreement; or 31.4.7 any other liability that cannot be excluded or restricted under Applicable Law. "
"Sample file-1.pdf","Termination","37","1","31.4 Exceptions to exclusions and limitations  Nothing in this Agreement shall operate to exclude or limit any person's liability for:  31.4.1 death or personal injury resulting from its negligence within the meaning of section I(1) of the Unfair Contract Terms Act 1977: or  31.4.2 breach of its obligations arising from section 12 of the Sale of Goods Act  a 1979: or  31.4.3. breach by it of Clause 21 (Security Requirements), 21.7, 23 (Compliance with Clifford Chance Policies), or 39 (Confidentiality); or  31.4.4 any obligation on it to indemnify any other person under this Agreement; or  31.4.5 tts fraud or the fraud of any of its employees or agents; or  31.4.6 (in the case of the Supplier only) the intentional breach or repudiation by the  Supplier of any of its obligations under this Agreement or wrongful  termination by it of this Agreement or wilful refusal by it to perform or  abandonment of the performance of its obligations under this Agreement; or 31.4.7 any other liability that cannot be excluded or restricted under Applicable Law. "
"Sample file-1.pdf","Indemnity","38","7","CONDUCT OF INDEMNITY CLAIMS  Where the Supplier or Clifford Chance (as appropriate) (an ""Indemnified Party"")  wishes to rely on any indemnity given to it by the other (""Indemnifying Party"")  under this Agreement, the Indemnified Party must:  33.1.1 notify the Indemnifying Party immediately of the matter (stating in reasonable detail the nature of the matter and, if practicable, the amount claimed) and consult with the Indemnifying Party with respect to the matter (if the matter has become the subject of court or other judicial proceedings the Indemnified Party must notify the Indemnifying Party within sufficient time to enable the Indemnifying Party to contest the proceedings before final Judgment);  : 33.1.2 take any action and institute and conduct any proceedings required by the Indemnifying Party in accordance with its requirements, and give any further information and assistance that the Indemnifying Party may reasonably request and the Indemnified Party may reasonably be able to provide, to: (a) dispute, resist, appeal, compromise, defend, remedy or mitigate the matter; or (b) enforce against a person (other than the Indemnifying Party) the Indemnified Party's rights in relation to the matter:  33.1.3. "
"Sample file-1.pdf","Limitation","39","6","35, SUPPLIER WARRANTIES 35.1 ‘The Supplier represents, warrants and undertakes to Clifford Chance that:  35.1.1 all Services and other obligations will be provided and performed in accordance with the provisions of this Agreement;  35.1.2 1t has all requisite power, authority and licences to enter into this Agreement and fulfil all of its other obligations under this Agreement;  35.1.3. as of the Effective Date it is of good financial standing;  38.1.4 execution, delivery and performance of this Agreement does not and will not violate any judgment, order, or decree and does not and will not constitute a material default or breach under any of the Supplier's existing or future obligations;  35.1.5 it is not insolvent as defined in section 123 of the Insolvency Act 1986 or any equivalent or similar position in any jurisdiction (i.e., in any form of administration, receivership, court initiated restructuring or similar event) causing it to be restricted in its actions; and that there is/are no: (a) material suit, cause of action, proceeding, application, claim or investigation (including without limitation any product liability or workers’ compensation claim), whether current, pending, threatened or in prospect against the Supplier; (b) material breach or default or alleged material breach or default of any similar agreement (in terms of either the scope of Services), award or order binding upon the Supplier; and material matters relating to the commercial, technical or financial capacity of the Supplier, in each case that may adversely affect the Supplier's ability to perform any of its obligations under this Agreement;  35.1.6 tt has taken all steps (including making all appropriate inquiries and obtaining  h. all appropriate professional or technical advice) to satisfy itself as to all risks, a LK 22 79300-V ISA ~35- OFFICE "
"Sample file-1.pdf","Insurance","39","3","INSURANCE  34.1.1 Without limiting the Supplier's liability under this Agreement the Supplier shall procure and maintain for the duration of this Agreement, and for no less than one year thereafter, insurance policies to cover Supplier's potential  . liability under this Agreement.  "
"Sample file-1.pdf","Insurance","39","4","34.1.2 Upon request by Clifford Chance, the Supplier shall provide Clifford Chance with written evidence of each relevant insurance policy detailing the type and scope of such insurance, and such other insurance policy details as requested by Clifford Chance.  "
"Sample file-1.pdf","Insurance","39","5","34.1.3 All insurance policies shall be placed with reputable and substantial insurers.  "
"Sample file-1.pdf","Confidentiality","40","12","CONFIDENTIALITY : 39.1 Subject to Clause 39.5 below, Clifford Chance and the Supplier shall: 30.1.1 keep the Confidential Information of the Supplier or the Confidential Information of Clifford Chance (as appropriate) confidential; 39.1.2 not disclose the Confidential Information of the Supplier or the Confidential : Information of Clifford Chance (as appropriate) to any person, other than in | accordance with Clause 39.2 to 39.4, unless it first obtains the Supplier's or Q, Clifford Chance's written consent; and tee LIN 2275300-vVISA - 36 - OFFICE "
"Sample file-1.pdf","Confidentiality","41","5","39.4 Clifford Chance and the Supplier shall ensure that each person to whom it discloses Confidential Information of the other (other than under Clause 39.3) is made aware of and complies with all of its obligations of confidentiality under this Agreements as if that person was a party to those agreements in place of that party.  "
"Sample file-1.pdf","Intellectual property","43","8","INTELLECTUAL PROPERTY  4°2.1 General All Intellectual Property Rights belonging to a party prior to the Effective Date, and all subsequent improvements, modifications or derivative works relating to such Intellectual Property Rights, shall remain vested in that party.  "
"Sample file-1.pdf","Intellectual property","43","9","42.2 Supplier Group-owned Intellectual Property Rights 422.1 To the extent that the Supplier makes available, in connection with the  provision of the Services, any Intellectual Property Rights owned by any  | member of the Supplier Group or any sub-contractor (""Supplier IPR""), the Supplier hereby grants to Clifford Chance and each Authorised User, a royalty free, non-exclusive, non-transferable licence to use such Supplier IPR for the purpose of receiving the benefit of the Services.  "
"Sample file-1.pdf","Intellectual property","43","14","Third Party-owned Intellectual Property Rights  423.1 To the extent that either Party makes available, in connection with its  DL performance of its obligations under this Agreement, any Intellectual Property  UK 22 75300-VISA _ 39 . "
"Sample file-1.pdf","Termination","43","12","The licence in this sub-clause 42.2.3 shall be perpetual and shall not terminate at the end of the term of, or upon termination of, this Agreement.  "
"Sample file-1.pdf","Terminate","43","10","42.2.2 The licence granted in sub-clause 42.2.1 shall terminate, in respect of any Supplier IPR, when that Supplier IPR is no longer required to be able to receive the benefit of the Services, and shall in any event terminate in respect of all Supplier IPR at the end of the term of this Agreement.  "
"Sample file-1.pdf","Terminate","43","12","The licence in this sub-clause 42.2.3 shall be perpetual and shall not terminate at the end of the term of, or upon termination of, this Agreement.  "
"Sample file-1.pdf","Termination","43","12","The licence in this sub-clause 42.2.3 shall be perpetual and shall not terminate at the end of the term of, or upon termination of, this Agreement.  "
"Sample file-1.pdf","Intellectual property","44","4","42.4 Clifford Chance-owned Intellectual Property Rights  4241 To the extent that Clifford Chance makes available, in connection with its performance of its obligations under this Agreement, any Intellectual Property Rights owned by any member of the Clifford Chance Group or any subcontractor (""CC IPR""), Clifford Chance hereby grants to the Supplier a royalty free non-exclusive licence to use such CC IPR for the purpose of performing the Services.  "
"Sample file-1.pdf","Intellectual property","44","6","42.5 Intellectual Property Rights Created Under This Agreement  42.5.1 Subject to the licences granted in Clause 42.2 and the provisions of Clause 42.5.2, it is acknowledged that any Intellectual Property Rights created by the Supplier in performing its obligations under this Agreement shall remain with the Supplier.  "
"Sample file-1.pdf","Intellectual property","44","7","42.5.2 Subject to Clause 42.1, if the Supplier specifically creates any knowledge article for Clifford Chance as part of its performance of its obligations under this Agreement, then the Intellectual Property Rights in such knowledge article shall as between the parties belong to Clifford Chance absolutely and the Supplier shall, and shall ensure that each member of the Supplier Group and each sub contractor shall, take all steps and execute all documents required by Clifford Chance to give effect to this clause at Clifford Chance’s request.  "
"Sample file-1.pdf","Terminate","44","3","The licence granted in sub-clause 42.3.1 shall terminate, in respect of any Third Party IPR, when that Third Party IPR is no longer required to be able to  - receive the benefit of the Services, and shall in any event terminate in respect of all Third Party IPR at the end of the term of this Agreement. "
"Sample file-1.pdf","Terminate","44","5","12.4.2 The licence granted in sub-clause 42.4.1 shall terminate, in respect of any CC IPR, when that CC IPR is no longer required for the Supplier to perform the Services, and shall in any event terminate in respect of all CC IPR at the end of the term of this Agreement.  "
"Sample file-1.pdf","Terminate","53","7","Failure to meet any service level requirements set out as a ""Baseline Target"" (or a | ""Desired Target"", once it has become effective in accordance with paragraph 2.2 below) shall give Clifford Chance a right to terminate this Agreement under Clause 25.2.7. "
"Sample file-1.pdf","Terminate","58","1","7 connected with the Service Desk first-line analyst on the telephone and ends when the telephone call is terminated by the Service Desk first-line analyst. e AHT—~— Average Hold Time ¢ AWT — The average time spent by an Service Desk first-line analyst post the telephone call with the client for finishing up any work remaining for that specific call. "
"Sample file-1.pdf","Terminate","58","2","The clock starts when the telephone call is terminated by the Service Desk first-line analyst and ends when the analyst makes themselves a available on the ACD. "
"Sample file-1.pdf","Intellectual property","78","6","| 2.8.6 | MicroXchange will remain the intellectual property of the Supplier and will ee not transfer to Clifford Chance or any other party after the term of the contract. - However the knowledge articles will be Clifford Chance’s intellectual - property, and will be returned to Clifford Chance after the contract expires, in o the same native data structure format as used in MicroXchange. "
